,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID
17708,2018-04-05,HOU,POR
17707,2018-04-05,CLE,WAS
17706,2018-04-05,IND,GS
17698,2018-04-06,PHI,CLE
17697,2018-04-06,ORL,CHA
17699,2018-04-06,WAS,ATL
17696,2018-04-06,DET,DAL
17701,2018-04-06,NY,MIA
17700,2018-04-06,BOS,CHI
17704,2018-04-06,PHO,NO
17705,2018-04-06,LAL,MIN
17703,2018-04-06,MEM,SAC
17702,2018-04-06,TOR,IND
17690,2018-04-07,LAC,DEN
17691,2018-04-07,NY,MIL
17695,2018-04-07,SA,POR
17693,2018-04-07,HOU,OKC
17694,2018-04-07,GS,NO
17692,2018-04-07,CHI,BKN
17689,2018-04-08,PHO,GS
17688,2018-04-08,LAL,UTA
17687,2018-04-08,TOR,ORL
17686,2018-04-08,MEM,DET
17685,2018-04-08,BOS,ATL
17684,2018-04-08,PHI,DAL
17683,2018-04-08,CHA,IND
17675,2018-04-09,BKN,CHI
17676,2018-04-09,MIA,OKC
17677,2018-04-09,NY,CLE
17674,2018-04-09,DET,TOR
17679,2018-04-09,MIN,MEM
17680,2018-04-09,SA,SAC
17682,2018-04-09,LAC,NO
17678,2018-04-09,MIL,ORL
17681,2018-04-09,DEN,POR
17668,2018-04-10,IND,CHA
17669,2018-04-10,ATL,PHI
17672,2018-04-10,UTA,GS
17671,2018-04-10,DAL,PHO
17673,2018-04-10,LAL,HOU
17670,2018-04-10,WAS,BOS
17667,2018-04-11,SAC,HOU
17666,2018-04-11,POR,UTA
17664,2018-04-11,OKC,MEM
17663,2018-04-11,NO,SA
17662,2018-04-11,MIN,DEN
17661,2018-04-11,CHI,DET
17660,2018-04-11,PHI,MIL
17659,2018-04-11,ORL,WAS
17658,2018-04-11,MIA,TOR
17657,2018-04-11,CLE,NY
17656,2018-04-11,BOS,BKN
17665,2018-04-11,LAC,LAL
17652,2018-04-14,GS,SA
17653,2018-04-14,TOR,WAS
17655,2018-04-14,POR,NO
17654,2018-04-14,PHI,MIA
17648,2018-04-15,BOS,MIL
17651,2018-04-15,HOU,MIN
17650,2018-04-15,OKC,UTA
17649,2018-04-15,CLE,IND
17647,2018-04-16,GS,SA
17646,2018-04-16,PHI,MIA
17644,2018-04-17,BOS,MIL
17643,2018-04-17,TOR,WAS
17645,2018-04-17,POR,NO
17642,2018-04-18,HOU,MIN
17641,2018-04-18,OKC,UTA
17640,2018-04-18,CLE,IND
17638,2018-04-19,NO,POR
17637,2018-04-19,MIA,PHI
17639,2018-04-19,SA,GS
17636,2018-04-20,MIL,BOS
17635,2018-04-20,WAS,TOR
17634,2018-04-20,IND,CLE
17630,2018-04-21,MIA,PHI
17631,2018-04-21,NO,POR
17633,2018-04-21,UTA,OKC
17632,2018-04-21,MIN,HOU
17626,2018-04-22,MIL,BOS
17629,2018-04-22,IND,CLE
17628,2018-04-22,WAS,TOR
17627,2018-04-22,SA,GS
17625,2018-04-23,UTA,OKC
17624,2018-04-23,MIN,HOU
17623,2018-04-24,GS,SA
17622,2018-04-24,PHI,MIA
17621,2018-04-24,BOS,MIL
17619,2018-04-25,HOU,MIN
17618,2018-04-25,CLE,IND
17617,2018-04-25,TOR,WAS
17620,2018-04-25,OKC,UTA
17616,2018-04-26,MIL,BOS
17615,2018-04-27,UTA,OKC
17614,2018-04-27,IND,CLE
17613,2018-04-27,WAS,TOR
17612,2018-04-28,GS,NO
17611,2018-04-28,BOS,MIL
17609,2018-04-29,CLE,IND
17610,2018-04-29,HOU,UTA
17608,2018-04-30,BOS,PHI
17606,2018-05-01,TOR,CLE
17607,2018-05-01,GS,NO
17605,2018-05-02,HOU,UTA
17603,2018-05-03,TOR,CLE
17604,2018-05-03,BOS,PHI
17602,2018-05-04,UTA,HOU
17601,2018-05-04,NO,GS
17600,2018-05-05,CLE,TOR
17599,2018-05-05,PHI,BOS
17598,2018-05-06,UTA,HOU
17597,2018-05-06,NO,GS
17596,2018-05-07,CLE,TOR
17595,2018-05-07,PHI,BOS
17594,2018-05-08,GS,NO
17593,2018-05-08,HOU,UTA
17592,2018-05-09,BOS,PHI
17591,2018-05-13,BOS,CLE
17590,2018-05-14,HOU,GS
17589,2018-05-15,BOS,CLE
17588,2018-05-16,HOU,GS
17587,2018-05-19,CLE,BOS
17586,2018-05-20,GS,HOU
17585,2018-05-21,CLE,BOS
17584,2018-05-22,GS,HOU
17583,2018-05-23,BOS,CLE
17582,2018-05-24,HOU,GS
17581,2018-05-25,CLE,BOS
17580,2018-05-26,GS,HOU
17579,2018-05-27,BOS,CLE
17578,2018-05-28,HOU,GS
17577,2018-05-31,GS,CLE
17576,2018-06-03,GS,CLE
17575,2018-06-06,CLE,GS
17574,2018-06-08,CLE,GS
17573,2018-09-28,CHA,BOS
17572,2018-09-29,GS,MIN
17571,2018-09-29,TOR,POR
17567,2018-09-30,SA,MIA
17569,2018-09-30,CHI,NO
17570,2018-09-30,LAL,DEN
17568,2018-09-30,BOS,CHA
17564,2018-10-01,WAS,NY
17563,2018-10-01,PHI,ORL
17566,2018-10-01,PHO,SAC
17565,2018-10-01,ATL,NO
17559,2018-10-02,BOS,CLE
17558,2018-10-02,CHA,MIA
17561,2018-10-02,UTA,TOR
17562,2018-10-02,LAL,DEN
17560,2018-10-02,HOU,MEM
17557,2018-10-03,LAC,MIN
17555,2018-10-03,MIL,CHI
17554,2018-10-03,BKN,NY
17556,2018-10-03,OKC,DET
17553,2018-10-04,LAL,SAC
17552,2018-10-04,HOU,IND
17545,2018-10-05,WAS,MIA
17544,2018-10-05,DAL,PHI
17546,2018-10-05,NY,NO
17548,2018-10-05,MIN,OKC
17549,2018-10-05,SA,DET
17550,2018-10-05,PHO,POR
17551,2018-10-05,GS,SAC
17547,2018-10-05,MEM,ATL
17543,2018-10-06,LAL,LAC
17542,2018-10-06,MEM,IND
17541,2018-10-06,CLE,BOS
17540,2018-10-07,POR,UTA
17539,2018-10-07,MIN,MIL
17538,2018-10-07,SA,HOU
17537,2018-10-07,OKC,ATL
17530,2018-10-08,PHI,DAL
17531,2018-10-08,CHA,CHI
17535,2018-10-08,NY,WAS
17533,2018-10-08,DET,BKN
17534,2018-10-08,MIA,ORL
17536,2018-10-08,GS,PHO
17532,2018-10-08,CLE,IND
17529,2018-10-09,LAC,DEN
17528,2018-10-09,OKC,MIL
17520,2018-10-10,DET,WAS
17522,2018-10-10,TOR,BKN
17521,2018-10-10,ORL,MEM
17524,2018-10-10,MIA,NO
17525,2018-10-10,CHI,IND
17526,2018-10-10,POR,PHO
17527,2018-10-10,LAL,GS
17523,2018-10-10,ATL,SA
17519,2018-10-11,SAC,UTA
17518,2018-10-11,NO,TOR
17508,2018-10-12,ORL,SA
17509,2018-10-12,DAL,CHA
17510,2018-10-12,CLE,DET
17511,2018-10-12,NY,BKN
17513,2018-10-12,CHI,DEN
17514,2018-10-12,MEM,HOU
17515,2018-10-12,MIL,MIN
17516,2018-10-12,POR,SAC
17517,2018-10-12,GS,LAL
17512,2018-10-12,MIA,ATL
17507,2018-10-16,GS,OKC
17506,2018-10-16,BOS,PHI
17497,2018-10-17,IND,MEM
17495,2018-10-17,CHA,MIL
17496,2018-10-17,DET,BKN
17498,2018-10-17,ORL,MIA
17505,2018-10-17,PHO,DAL
17500,2018-10-17,TOR,CLE
17501,2018-10-17,HOU,NO
17502,2018-10-17,SA,MIN
17503,2018-10-17,SAC,UTA
17504,2018-10-17,LAC,DEN
17499,2018-10-17,NY,ATL
17494,2018-10-18,POR,LAL
17493,2018-10-18,WAS,MIA
17492,2018-10-18,PHI,CHI
17484,2018-10-19,BKN,NY
17483,2018-10-19,ORL,CHA
17485,2018-10-19,TOR,BOS
17487,2018-10-19,MIN,CLE
17491,2018-10-19,LAC,OKC
17488,2018-10-19,NO,SAC
17489,2018-10-19,MIL,IND
17490,2018-10-19,UTA,GS
17486,2018-10-19,MEM,ATL
17482,2018-10-20,LAL,HOU
17481,2018-10-20,POR,SA
17480,2018-10-20,DEN,PHO
17479,2018-10-20,DAL,MIN
17478,2018-10-20,CHI,DET
17477,2018-10-20,MIA,CHA
17476,2018-10-20,PHI,ORL
17475,2018-10-20,NY,BOS
17474,2018-10-20,WAS,TOR
17473,2018-10-20,IND,BKN
17469,2018-10-21,CLE,ATL
17470,2018-10-21,OKC,SAC
17471,2018-10-21,DEN,GS
17472,2018-10-21,LAC,HOU
17467,2018-10-22,GS,PHO
17466,2018-10-22,POR,WAS
17465,2018-10-22,UTA,MEM
17464,2018-10-22,DAL,CHI
17463,2018-10-22,MIN,IND
17462,2018-10-22,MIL,NY
17461,2018-10-22,TOR,CHA
17460,2018-10-22,BOS,ORL
17468,2018-10-22,LAL,SA
17459,2018-10-23,DEN,SAC
17458,2018-10-23,NO,LAC
17457,2018-10-23,DET,PHI
17448,2018-10-24,MIA,NY
17449,2018-10-24,TOR,MIN
17446,2018-10-24,ATL,DAL
17450,2018-10-24,CHI,CHA
17447,2018-10-24,CLE,BKN
17452,2018-10-24,SA,IND
17453,2018-10-24,MIL,PHI
17454,2018-10-24,PHO,LAL
17455,2018-10-24,SAC,MEM
17456,2018-10-24,GS,WAS
17451,2018-10-24,HOU,UTA
17445,2018-10-25,LAL,DEN
17444,2018-10-25,OKC,BOS
17443,2018-10-25,ORL,POR
17442,2018-10-25,DET,CLE
17435,2018-10-26,CHA,CHI
17436,2018-10-26,NY,GS
17440,2018-10-26,NO,BKN
17438,2018-10-26,HOU,LAC
17439,2018-10-26,MIN,MIL
17441,2018-10-26,SAC,WAS
17437,2018-10-26,TOR,DAL
17427,2018-10-27,NO,UTA
17426,2018-10-27,DET,BOS
17428,2018-10-27,ATL,CHI
17429,2018-10-27,CLE,IND
17430,2018-10-27,PHI,CHA
17431,2018-10-27,MIA,POR
17432,2018-10-27,MEM,PHO
17434,2018-10-27,SA,LAL
17433,2018-10-27,MIL,ORL
17425,2018-10-28,LAC,WAS
17424,2018-10-28,OKC,PHO
17423,2018-10-28,DAL,UTA
17422,2018-10-28,BKN,GS
17413,2018-10-29,IND,POR
17414,2018-10-29,PHI,ATL
17415,2018-10-29,MIA,SAC
17418,2018-10-29,MIL,TOR
17417,2018-10-29,CHI,GS
17419,2018-10-29,MIN,LAL
17420,2018-10-29,SA,DAL
17421,2018-10-29,DEN,NO
17416,2018-10-29,NY,BKN
17406,2018-10-30,CLE,ATL
17405,2018-10-30,CHA,MIA
17407,2018-10-30,ORL,SAC
17411,2018-10-30,MEM,WAS
17409,2018-10-30,TOR,PHI
17410,2018-10-30,HOU,POR
17408,2018-10-30,BOS,DET
17412,2018-10-30,OKC,LAC
17404,2018-10-31,PHO,SA
17403,2018-10-31,LAL,DAL
17402,2018-10-31,GS,NO
17401,2018-10-31,MIN,UTA
17400,2018-10-31,CHI,DEN
17399,2018-10-31,NY,IND
17398,2018-10-31,BKN,DET
17392,2018-11-01,CHA,OKC
17393,2018-11-01,CLE,DEN
17397,2018-11-01,POR,NO
17395,2018-11-01,ATL,SAC
17396,2018-11-01,BOS,MIL
17394,2018-11-01,PHI,LAC
17384,2018-11-02,ORL,LAC
17385,2018-11-02,BKN,HOU
17386,2018-11-02,WAS,OKC
17389,2018-11-02,UTA,MEM
17388,2018-11-02,DAL,NY
17390,2018-11-02,PHO,TOR
17391,2018-11-02,GS,MIN
17387,2018-11-02,CHI,IND
17383,2018-11-03,POR,LAL
17382,2018-11-03,DEN,UTA
17381,2018-11-03,SA,NO
17380,2018-11-03,CHI,HOU
17379,2018-11-03,ATL,MIA
17378,2018-11-03,IND,BOS
17377,2018-11-03,CHA,CLE
17376,2018-11-03,PHI,DET
17369,2018-11-04,MIL,SAC
17371,2018-11-04,WAS,NY
17370,2018-11-04,BKN,PHI
17373,2018-11-04,PHO,MEM
17372,2018-11-04,SA,ORL
17375,2018-11-04,LAL,TOR
17374,2018-11-04,POR,MIN
17367,2018-11-05,GS,MEM
17360,2018-11-05,DET,MIA
17361,2018-11-05,IND,HOU
17362,2018-11-05,ORL,CLE
17368,2018-11-05,LAC,MIN
17364,2018-11-05,OKC,NO
17366,2018-11-05,UTA,TOR
17363,2018-11-05,NY,CHI
17365,2018-11-05,DEN,BOS
17358,2018-11-06,PHO,BKN
17357,2018-11-06,DAL,WAS
17356,2018-11-06,CHA,ATL
17359,2018-11-06,POR,MIL
17346,2018-11-07,CLE,OKC
17347,2018-11-07,ORL,DET
17349,2018-11-07,MIA,SA
17348,2018-11-07,ATL,NY
17351,2018-11-07,MEM,DEN
17352,2018-11-07,NO,CHI
17353,2018-11-07,UTA,DAL
17354,2018-11-07,SAC,TOR
17355,2018-11-07,LAL,MIN
17350,2018-11-07,IND,PHI
17345,2018-11-08,GS,MIL
17344,2018-11-08,POR,LAC
17343,2018-11-08,PHO,BOS
17342,2018-11-08,OKC,HOU
17335,2018-11-09,ORL,WAS
17336,2018-11-09,PHI,CHA
17340,2018-11-09,UTA,BOS
17338,2018-11-09,MIA,IND
17339,2018-11-09,DEN,BKN
17341,2018-11-09,SAC,MIN
17337,2018-11-09,ATL,DET
17334,2018-11-10,SAC,LAL
17333,2018-11-10,DAL,OKC
17332,2018-11-10,GS,BKN
17331,2018-11-10,SA,HOU
17330,2018-11-10,MEM,PHI
17329,2018-11-10,CHI,CLE
17328,2018-11-10,MIA,WAS
17327,2018-11-10,NO,PHO
17326,2018-11-10,LAC,MIL
17325,2018-11-10,TOR,NY
17321,2018-11-11,NY,ORL
17319,2018-11-11,DET,CHA
17320,2018-11-11,HOU,IND
17324,2018-11-11,LAL,ATL
17322,2018-11-11,DEN,MIL
17323,2018-11-11,POR,BOS
17317,2018-11-12,SAC,SA
17318,2018-11-12,LAC,GS
17310,2018-11-12,WAS,ORL
17312,2018-11-12,TOR,NO
17311,2018-11-12,MIA,PHI
17314,2018-11-12,MEM,UTA
17315,2018-11-12,MIN,BKN
17316,2018-11-12,OKC,PHO
17313,2018-11-12,CHI,DAL
17308,2018-11-13,DEN,HOU
17307,2018-11-13,CLE,CHA
17309,2018-11-13,GS,ATL
17299,2018-11-14,BKN,MIA
17296,2018-11-14,ORL,PHI
17297,2018-11-14,WAS,CLE
17298,2018-11-14,BOS,CHI
17300,2018-11-14,TOR,DET
17302,2018-11-14,MIN,NO
17303,2018-11-14,OKC,NY
17304,2018-11-14,DAL,UTA
17305,2018-11-14,PHO,SA
17306,2018-11-14,LAL,POR
17301,2018-11-14,MIL,MEM
17295,2018-11-15,LAC,SA
17294,2018-11-15,DEN,ATL
17293,2018-11-15,HOU,GS
17285,2018-11-16,BOS,TOR
17286,2018-11-16,IND,MIA
17287,2018-11-16,PHI,UTA
17289,2018-11-16,MEM,SAC
17290,2018-11-16,MIN,POR
17291,2018-11-16,NO,NY
17292,2018-11-16,MIL,CHI
17288,2018-11-16,WAS,BKN
17275,2018-11-17,BKN,LAC
17276,2018-11-17,CHA,PHI
17277,2018-11-17,IND,ATL
17278,2018-11-17,ORL,LAL
17279,2018-11-17,NO,DEN
17281,2018-11-17,CHI,TOR
17284,2018-11-17,PHO,OKC
17280,2018-11-17,BOS,UTA
17282,2018-11-17,HOU,SAC
17283,2018-11-17,DAL,GS
17274,2018-11-18,SA,GS
17270,2018-11-18,MIN,MEM
17273,2018-11-18,WAS,POR
17271,2018-11-18,MIA,LAL
17272,2018-11-18,ORL,NY
17269,2018-11-19,SAC,OKC
17268,2018-11-19,NO,SA
17267,2018-11-19,MIL,DEN
17266,2018-11-19,MEM,DAL
17265,2018-11-19,ATL,LAC
17264,2018-11-19,PHI,PHO
17263,2018-11-19,IND,UTA
17262,2018-11-19,DET,CLE
17261,2018-11-19,CHA,BOS
17257,2018-11-20,ORL,TOR
17260,2018-11-20,NY,POR
17259,2018-11-20,MIA,BKN
17258,2018-11-20,WAS,LAC
17244,2018-11-21,CHA,IND
17245,2018-11-21,PHI,NO
17247,2018-11-21,BOS,NY
17246,2018-11-21,ATL,TOR
17248,2018-11-21,CLE,LAL
17253,2018-11-21,DAL,BKN
17250,2018-11-21,HOU,DET
17251,2018-11-21,MIL,POR
17252,2018-11-21,MIN,DEN
17254,2018-11-21,SA,MEM
17256,2018-11-21,GS,OKC
17249,2018-11-21,CHI,PHO
17255,2018-11-21,UTA,SAC
17230,2018-11-23,BKN,MIN
17231,2018-11-23,LAC,MEM
17232,2018-11-23,DET,HOU
17233,2018-11-23,ATL,BOS
17234,2018-11-23,NY,NO
17235,2018-11-23,PHI,CLE
17238,2018-11-23,CHI,MIA
17236,2018-11-23,TOR,WAS
17243,2018-11-23,LAL,UTA
17242,2018-11-23,GS,POR
17237,2018-11-23,IND,SA
17240,2018-11-23,MIL,PHO
17241,2018-11-23,DEN,ORL
17239,2018-11-23,OKC,CHA
17229,2018-11-24,GS,SAC
17228,2018-11-24,MIL,SA
17227,2018-11-24,DAL,BOS
17226,2018-11-24,OKC,DEN
17225,2018-11-24,MIN,CHI
17224,2018-11-24,WAS,NO
17223,2018-11-24,CLE,HOU
17215,2018-11-25,LAL,ORL
17217,2018-11-25,ATL,CHA
17216,2018-11-25,DET,PHO
17219,2018-11-25,TOR,MIA
17220,2018-11-25,MEM,NY
17221,2018-11-25,SAC,UTA
17222,2018-11-25,POR,LAC
17218,2018-11-25,BKN,PHI
17208,2018-11-26,CHA,MIL
17209,2018-11-26,CLE,MIN
17214,2018-11-26,GS,ORL
17211,2018-11-26,CHI,SA
17212,2018-11-26,NO,BOS
17213,2018-11-26,UTA,IND
17210,2018-11-26,WAS,HOU
17206,2018-11-27,DEN,LAL
17205,2018-11-27,MEM,TOR
17204,2018-11-27,MIA,ATL
17203,2018-11-27,DET,NY
17207,2018-11-27,PHO,IND
17196,2018-11-28,HOU,DAL
17193,2018-11-28,CHA,ATL
17194,2018-11-28,PHI,NY
17195,2018-11-28,BKN,UTA
17197,2018-11-28,MIL,CHI
17199,2018-11-28,NO,WAS
17202,2018-11-28,LAC,PHO
17198,2018-11-28,MIN,SA
17201,2018-11-28,POR,ORL
17200,2018-11-28,OKC,CLE
17192,2018-11-29,SAC,LAC
17191,2018-11-29,LAL,IND
17190,2018-11-29,TOR,GS
17179,2018-11-30,BOS,CLE
17181,2018-11-30,DET,CHI
17182,2018-11-30,PHI,WAS
17183,2018-11-30,BKN,MEM
17180,2018-11-30,CHA,UTA
17185,2018-11-30,OKC,ATL
17186,2018-11-30,SA,HOU
17187,2018-11-30,PHO,ORL
17188,2018-11-30,LAL,DAL
17189,2018-11-30,POR,DEN
17184,2018-11-30,MIA,NO
17178,2018-12-01,SAC,IND
17177,2018-12-01,MIN,BOS
17176,2018-12-01,HOU,CHI
17175,2018-12-01,CLE,TOR
17174,2018-12-01,WAS,BKN
17173,2018-12-01,DET,GS
17172,2018-12-01,NY,MIL
17166,2018-12-02,LAL,PHO
17167,2018-12-02,CHA,NO
17170,2018-12-02,DAL,LAC
17169,2018-12-02,PHI,MEM
17171,2018-12-02,SA,POR
17168,2018-12-02,MIA,UTA
17165,2018-12-03,NO,LAC
17164,2018-12-03,MIN,HOU
17163,2018-12-03,TOR,DEN
17162,2018-12-03,NY,WAS
17161,2018-12-03,BKN,CLE
17160,2018-12-03,ATL,GS
17159,2018-12-03,DET,OKC
17154,2018-12-04,IND,CHI
17157,2018-12-04,PHO,SAC
17156,2018-12-04,DAL,POR
17158,2018-12-04,UTA,SA
17155,2018-12-04,MIA,ORL
17146,2018-12-05,ATL,WAS
17144,2018-12-05,CLE,GS
17145,2018-12-05,ORL,DEN
17147,2018-12-05,BKN,OKC
17153,2018-12-05,LAL,SA
17149,2018-12-05,MEM,LAC
17150,2018-12-05,MIL,DET
17151,2018-12-05,MIN,CHA
17152,2018-12-05,NO,DAL
17148,2018-12-05,TOR,PHI
17143,2018-12-06,UTA,HOU
17142,2018-12-06,POR,PHO
17141,2018-12-06,BOS,NY
17131,2018-12-07,CHA,DEN
17132,2018-12-07,DET,PHI
17133,2018-12-07,ORL,IND
17134,2018-12-07,BKN,TOR
17136,2018-12-07,CHI,OKC
17137,2018-12-07,NO,MEM
17138,2018-12-07,SA,LAL
17139,2018-12-07,PHO,MIA
17140,2018-12-07,MIL,GS
17135,2018-12-07,CLE,SAC
17123,2018-12-08,IND,SAC
17122,2018-12-08,DAL,HOU
17124,2018-12-08,ATL,DEN
17130,2018-12-08,LAC,MIA
17126,2018-12-08,NY,BKN
17127,2018-12-08,CHI,BOS
17128,2018-12-08,MEM,LAL
17129,2018-12-08,POR,MIN
17125,2018-12-08,CLE,WAS
17121,2018-12-09,NY,CHA
17120,2018-12-09,SA,UTA
17119,2018-12-09,TOR,MIL
17118,2018-12-09,DET,NO
17107,2018-12-10,IND,WAS
17108,2018-12-10,PHI,DET
17110,2018-12-10,CHI,SAC
17109,2018-12-10,BOS,NO
17111,2018-12-10,MIL,CLE
17117,2018-12-10,LAL,MIA
17116,2018-12-10,GS,MIN
17112,2018-12-10,OKC,UTA
17114,2018-12-10,DEN,MEM
17113,2018-12-10,DAL,ORL
17115,2018-12-10,PHO,LAC
17106,2018-12-11,LAC,TOR
17105,2018-12-11,SA,PHO
17104,2018-12-11,HOU,POR
17093,2018-12-12,CHA,DET
17094,2018-12-12,CLE,NY
17095,2018-12-12,IND,MIL
17096,2018-12-12,PHI,BKN
17099,2018-12-12,NO,OKC
17098,2018-12-12,MEM,POR
17100,2018-12-12,DAL,ATL
17101,2018-12-12,UTA,MIA
17102,2018-12-12,SAC,MIN
17103,2018-12-12,GS,TOR
17097,2018-12-12,WAS,BOS
17089,2018-12-13,HOU,LAL
17090,2018-12-13,SA,LAC
17091,2018-12-13,ORL,CHI
17092,2018-12-13,PHO,DAL
17080,2018-12-14,BOS,ATL
17081,2018-12-14,CHA,NY
17082,2018-12-14,BKN,WAS
17088,2018-12-14,SAC,GS
17084,2018-12-14,PHI,IND
17085,2018-12-14,MEM,MIA
17086,2018-12-14,DEN,OKC
17087,2018-12-14,POR,TOR
17083,2018-12-14,CLE,MIL
17078,2018-12-15,OKC,LAC
17077,2018-12-15,SA,CHI
17076,2018-12-15,MEM,HOU
17075,2018-12-15,DET,BOS
17074,2018-12-15,CHA,LAL
17073,2018-12-15,ORL,UTA
17079,2018-12-15,PHO,MIN
17067,2018-12-16,CLE,PHI
17066,2018-12-16,BKN,ATL
17069,2018-12-16,WAS,LAL
17070,2018-12-16,DAL,SAC
17072,2018-12-16,DEN,TOR
17068,2018-12-16,IND,NY
17071,2018-12-16,NO,MIA
17064,2018-12-17,GS,MEM
17063,2018-12-17,SA,PHI
17062,2018-12-17,OKC,CHI
17061,2018-12-17,MIN,SAC
17060,2018-12-17,HOU,UTA
17059,2018-12-17,NY,PHO
17058,2018-12-17,DET,MIL
17065,2018-12-17,LAC,POR
17054,2018-12-18,IND,CLE
17056,2018-12-18,BKN,LAL
17055,2018-12-18,ATL,WAS
17057,2018-12-18,DEN,DAL
17046,2018-12-19,TOR,IND
17042,2018-12-19,CHA,CLE
17043,2018-12-19,ORL,SA
17044,2018-12-19,PHI,NY
17045,2018-12-19,BOS,PHO
17047,2018-12-19,CHI,BKN
17049,2018-12-19,MIL,NO
17050,2018-12-19,MIN,DET
17051,2018-12-19,UTA,GS
17052,2018-12-19,POR,MEM
17053,2018-12-19,SAC,OKC
17048,2018-12-19,HOU,WAS
17041,2018-12-20,LAC,DAL
17040,2018-12-20,MIA,HOU
17030,2018-12-21,CHA,DET
17031,2018-12-21,TOR,CLE
17032,2018-12-21,BKN,IND
17033,2018-12-21,NY,ATL
17036,2018-12-21,SA,MIN
17035,2018-12-21,CHI,ORL
17037,2018-12-21,POR,UTA
17038,2018-12-21,SAC,MEM
17039,2018-12-21,LAL,NO
17034,2018-12-21,BOS,MIL
17023,2018-12-22,LAC,DEN
17024,2018-12-22,WAS,PHO
17025,2018-12-22,PHI,TOR
17027,2018-12-22,HOU,SA
17028,2018-12-22,GS,DAL
17026,2018-12-22,MIA,MIL
17029,2018-12-22,UTA,OKC
17012,2018-12-23,DET,ATL
17014,2018-12-23,BOS,CHA
17015,2018-12-23,BKN,PHO
17016,2018-12-23,CLE,CHI
17013,2018-12-23,IND,WAS
17018,2018-12-23,SAC,NO
17019,2018-12-23,OKC,MIN
17020,2018-12-23,GS,LAC
17021,2018-12-23,POR,DAL
17022,2018-12-23,LAL,MEM
17017,2018-12-23,ORL,MIA
17011,2018-12-25,UTA,POR
17010,2018-12-25,GS,LAL
17009,2018-12-25,BOS,PHI
17008,2018-12-25,HOU,OKC
17007,2018-12-25,NY,MIL
16999,2018-12-26,ATL,IND
16997,2018-12-26,DET,WAS
16998,2018-12-26,ORL,PHO
17000,2018-12-26,BKN,CHA
17001,2018-12-26,MIA,TOR
17002,2018-12-26,CHI,MIN
17003,2018-12-26,MEM,CLE
17004,2018-12-26,DAL,NO
17006,2018-12-26,LAC,SAC
17005,2018-12-26,SA,DEN
16996,2018-12-27,GS,POR
16995,2018-12-27,UTA,PHI
16994,2018-12-27,SAC,LAL
16993,2018-12-27,MIL,NY
16992,2018-12-27,HOU,BOS
16982,2018-12-28,CHA,BKN
16983,2018-12-28,IND,DET
16984,2018-12-28,ORL,TOR
16985,2018-12-28,WAS,CHI
16988,2018-12-28,NO,DAL
16987,2018-12-28,MIN,ATL
16989,2018-12-28,DEN,SA
16990,2018-12-28,PHO,OKC
16991,2018-12-28,LAL,LAC
16986,2018-12-28,MIA,CLE
16974,2018-12-29,NO,HOU
16973,2018-12-29,MIL,BKN
16975,2018-12-29,WAS,CHA
16981,2018-12-29,LAC,SA
16977,2018-12-29,MEM,BOS
16980,2018-12-29,POR,GS
16976,2018-12-29,ATL,CLE
16978,2018-12-29,UTA,NY
16979,2018-12-29,PHO,DEN
16972,2018-12-30,LAL,SAC
16971,2018-12-30,POR,PHI
16970,2018-12-30,DAL,OKC
16969,2018-12-30,TOR,CHI
16968,2018-12-30,MIA,MIN
16967,2018-12-30,ORL,DET
16965,2018-12-31,OKC,DAL
16964,2018-12-31,NO,MIN
16963,2018-12-31,SA,BOS
16962,2018-12-31,HOU,MEM
16961,2018-12-31,CHA,ORL
16960,2018-12-31,IND,ATL
16966,2018-12-31,PHO,GS
16955,2019-01-01,TOR,UTA
16956,2019-01-01,MIL,DET
16958,2019-01-01,SAC,POR
16959,2019-01-01,LAC,PHI
16957,2019-01-01,DEN,NY
16947,2019-01-02,CLE,MIA
16948,2019-01-02,WAS,ATL
16949,2019-01-02,BKN,NO
16946,2019-01-02,CHA,DAL
16951,2019-01-02,CHI,ORL
16952,2019-01-02,MEM,DET
16953,2019-01-02,PHO,PHI
16954,2019-01-02,LAL,OKC
16950,2019-01-02,BOS,MIN
16945,2019-01-03,GS,HOU
16944,2019-01-03,SAC,DEN
16943,2019-01-03,SA,TOR
16933,2019-01-04,CLE,UTA
16935,2019-01-04,MIA,WAS
16934,2019-01-04,BOS,DAL
16936,2019-01-04,CHI,IND
16940,2019-01-04,PHO,LAC
16938,2019-01-04,MIN,ORL
16942,2019-01-04,POR,OKC
16937,2019-01-04,MEM,BKN
16941,2019-01-04,LAL,NY
16939,2019-01-04,MIL,ATL
16932,2019-01-05,SAC,GS
16931,2019-01-05,POR,HOU
16930,2019-01-05,SA,MEM
16929,2019-01-05,MIL,TOR
16928,2019-01-05,CLE,NO
16927,2019-01-05,PHI,DAL
16926,2019-01-05,DET,UTA
16925,2019-01-05,DEN,CHA
16918,2019-01-06,CHI,BKN
16919,2019-01-06,MIN,LAL
16923,2019-01-06,TOR,IND
16921,2019-01-06,ATL,MIA
16922,2019-01-06,OKC,WAS
16924,2019-01-06,PHO,CHA
16920,2019-01-06,LAC,ORL
16911,2019-01-07,BOS,BKN
16910,2019-01-07,DET,SA
16912,2019-01-07,HOU,DEN
16915,2019-01-07,DAL,LAL
16914,2019-01-07,NO,MEM
16917,2019-01-07,SAC,ORL
