,HteamFG,HteamTS,HteamEFG,HteamPPS,HteamFIC,teamFIC40,HteamOrtg,HteamEDiff,HteamPlay,Hwin%,AteamTS,AteamFIC,teamFIC40,AteamEDiff,Awin%,target
3157,0.45016000000000006,0.5298933333333333,0.4880466666666667,1.1912,73.225,60.71946666666667,106.89253333333336,3.7517599999999987,0.4395800000000001,0.5333333333333333,0.5744333333333334,89.50833333333334,74.59027999999998,12.008979999999998,0.8,1
3158,0.45778,0.5366400000000001,0.4931066666666668,1.225993333333333,66.40833333333333,55.34028666666666,101.25556000000002,-4.160593333333333,0.4208866666666667,0.4,0.5473066666666668,77.475,63.747506666666666,3.189813333333334,0.5333333333333333,0
3159,0.4839200000000001,0.5707733333333334,0.5361666666666666,1.27378,81.30833333333334,66.6714,111.50472666666666,2.881906666666666,0.4622,0.6,0.5238866666666667,77.46666666666667,62.87378,-1.541526666666667,0.4666666666666667,1
3160,0.44422,0.5336666666666666,0.49498,1.1946200000000002,72.09166666666667,60.07639333333334,104.53936,-0.21840000000000045,0.41953333333333337,0.4,0.5914666666666667,102.56666666666666,85.03721999999998,16.951013333333332,0.8666666666666667,1
3161,0.43042,0.5140800000000001,0.4665800000000001,1.1558666666666668,67.7,55.74252666666667,100.41743999999998,-2.8836733333333338,0.40606,0.3333333333333333,0.5310666666666667,66.69166666666666,55.19902,-6.828693333333333,0.2,0
3162,0.4526466666666666,0.5259533333333334,0.4907666666666667,1.17226,67.50833333333334,56.25692666666667,100.95459333333332,-9.225206666666667,0.4224533333333333,0.13333333333333333,0.5413466666666668,77.31666666666666,63.61556666666666,2.9326533333333336,0.5333333333333333,0
3163,0.4831399999999999,0.5482933333333334,0.5166799999999999,1.2192133333333337,77.21666666666667,63.4962,104.90586,1.3327666666666669,0.4540133333333334,0.6,0.5469599999999999,74.675,61.74568000000001,-0.02759999999999957,0.5333333333333333,0
3164,0.4233733333333333,0.5184799999999999,0.4763533333333334,1.15756,76.90833333333333,64.09029333333334,105.14351333333336,-0.3724133333333339,0.4188266666666667,0.5333333333333333,0.5689266666666667,80.65,67.20833999999999,6.962619999999999,0.7333333333333333,1
3165,0.48972,0.5930533333333332,0.5594066666666666,1.3309333333333333,90.11666666666666,75.09722666666667,114.13056,13.69130666666667,0.45943999999999996,1.0,0.4908000000000001,63.75833333333333,53.13192666666666,-7.793613333333332,0.4,1
3166,0.4334533333333333,0.5160133333333333,0.4683466666666666,1.1504800000000002,67.48333333333333,56.23611333333334,102.14749999999998,-8.846373333333332,0.41362,0.2,0.5452,76.08333333333333,63.40278000000001,2.2822666666666658,0.6,0
3167,0.4708,0.5477133333333334,0.5171133333333332,1.2082333333333333,78.19166666666666,64.78826000000001,103.60247999999996,6.753993333333333,0.43436,0.6,0.5267866666666667,73.46666666666667,60.82128,0.7350933333333329,0.4666666666666667,1
3168,0.4466000000000001,0.5224666666666666,0.4870333333333333,1.1719466666666665,74.1,61.32547333333334,104.55846666666667,-2.98896,0.4343199999999999,0.4,0.4830733333333334,67.56666666666666,55.66155333333334,1.0993133333333336,0.6,0
3169,0.4379466666666668,0.5228533333333334,0.48466000000000004,1.16304,75.40833333333333,62.46290666666667,104.44627333333332,4.921733333333333,0.4231666666666667,0.7333333333333333,0.57182,88.6,73.83333333333333,11.361946666666665,0.7333333333333333,0
3170,0.4922266666666666,0.5881266666666666,0.5566133333333332,1.3086866666666666,100.5,83.31499333333333,117.12415333333333,15.42852,0.47896000000000005,0.8,0.5671800000000001,80.69166666666666,66.15751333333334,3.5910733333333327,0.6666666666666666,1
3171,0.4693866666666667,0.5423466666666666,0.5013333333333334,1.2211333333333332,77.19166666666666,63.52419333333333,106.58671333333334,5.887586666666667,0.4494066666666666,0.7333333333333333,0.5155466666666667,76.19166666666666,62.61780666666666,-1.25148,0.5333333333333333,1
3172,0.4110133333333333,0.4864933333333334,0.4603733333333334,1.0582200000000002,62.625,52.18751333333334,95.46406,-12.084840000000002,0.3925599999999999,0.26666666666666666,0.5062666666666666,64.75,53.08070666666666,-7.385686666666667,0.2,1
3173,0.4331266666666666,0.51076,0.4780333333333334,1.1216133333333334,69.525,57.18212000000001,102.9276,-4.445026666666667,0.4193466666666667,0.3333333333333333,0.5236333333333333,65.36666666666666,54.47223333333333,-5.156166666666667,0.4,0
3174,0.4818466666666666,0.55318,0.5179733333333334,1.2423066666666671,78.03333333333333,63.75550666666666,105.10644,1.780546666666667,0.4492066666666667,0.6,0.4855200000000001,69.975,58.02488666666667,2.8815266666666672,0.6666666666666666,0
3175,0.4534466666666666,0.55016,0.5169933333333334,1.23546,77.41666666666667,64.51388666666666,112.73958666666664,4.909673333333333,0.4513266666666666,0.6666666666666666,0.4861533333333334,62.34166666666667,51.951373333333336,-8.45834,0.3333333333333333,1
3176,0.44261333333333336,0.51366,0.4762000000000001,1.1429466666666666,65.20833333333333,53.53250000000001,100.03232666666666,-8.857226666666666,0.41620666666666667,0.2,0.5708533333333333,88.55,73.79166666666667,11.217606666666665,0.7333333333333333,1
3177,0.4255933333333333,0.5083133333333334,0.4693133333333334,1.1330733333333334,74.06666666666666,60.84697333333333,102.57701333333334,-1.7528600000000003,0.4143999999999999,0.5333333333333333,0.5288933333333332,68.275,56.89581999999999,-8.710846666666667,0.13333333333333333,1
3178,0.4526,0.5351400000000001,0.4925266666666667,1.2052599999999998,75.525,62.9375,108.67584000000002,4.248953333333333,0.4449866666666667,0.6,0.5891000000000001,89.10833333333332,74.25695333333333,13.614366666666665,1.0,1
3179,0.4589066666666666,0.5460333333333335,0.5155533333333333,1.2062333333333333,76.975,63.33084666666666,106.79117999999998,2.7992266666666668,0.44123999999999997,0.5333333333333333,0.5173066666666666,67.04166666666667,55.86805333333334,-9.122206666666667,0.2,1
3180,0.4544333333333333,0.5495666666666666,0.5055533333333334,1.2461666666666669,75.525,62.02293333333333,108.13388,1.692766666666667,0.4328333333333335,0.6,0.5468466666666667,78.83333333333333,65.69444,6.6200866666666665,0.6,0
3181,0.4711266666666667,0.5542466666666667,0.5205933333333334,1.2294133333333332,79.475,65.56226,108.03962,2.510619999999999,0.4475466666666667,0.6666666666666666,0.5336133333333333,75.95833333333333,62.49641999999999,6.507646666666667,0.7333333333333333,0
3182,0.4413533333333333,0.5277266666666667,0.4711866666666667,1.2131533333333335,66.43333333333334,54.98374666666667,101.62028000000001,-5.8948866666666655,0.4113600000000001,0.26666666666666666,0.5806133333333334,97.725,81.00249333333333,14.054886666666668,0.8,0
3183,0.42572,0.5240199999999999,0.4859333333333333,1.152726666666667,72.35,60.29167333333333,104.26882,-0.07666666666666669,0.4102866666666666,0.4,0.5305666666666666,73.39166666666667,61.15972666666666,0.0112266666666662,0.4,1
3184,0.4181600000000001,0.4942333333333334,0.4689733333333334,1.0746,63.45833333333334,52.88195333333333,96.67873333333334,-9.548986666666668,0.3990599999999999,0.3333333333333333,0.5058066666666667,68.45,56.63285333333333,-4.71468,0.3333333333333333,0
3185,0.4237400000000001,0.5187333333333333,0.4763933333333333,1.1667266666666667,78.03333333333333,65.02779333333334,105.55877999999998,-0.7213866666666665,0.4205066666666667,0.5333333333333333,0.51394,64.275,53.56251333333333,-4.507186666666667,0.4666666666666667,1
3186,0.40844,0.49262,0.4588133333333333,1.0991333333333333,64.05,53.37498666666667,95.04652000000004,-8.05406,0.38295333333333337,0.3333333333333333,0.5185,72.875,60.30464,-3.811933333333333,0.4,1
3187,0.4291133333333334,0.51362,0.4640666666666667,1.1568333333333334,67.09166666666667,55.23558000000001,100.30197333333334,-3.4496933333333337,0.4045066666666666,0.26666666666666666,0.5210266666666666,79.71666666666667,66.43057333333333,0.5343466666666666,0.5333333333333333,1
3188,0.4849866666666667,0.5863066666666668,0.5538399999999999,1.3042866666666664,88.09166666666668,73.40973333333334,113.60645999999996,11.89666,0.4576066666666666,0.9333333333333332,0.5505466666666667,76.75,62.68606,0.9491,0.5333333333333333,1
3189,0.4378133333333333,0.5158133333333333,0.4827266666666668,1.137913333333333,69.46666666666667,57.48007333333333,103.11924666666668,-3.231126666666668,0.4216933333333334,0.4,0.5110466666666666,70.93333333333334,58.686580000000006,-6.300013333333332,0.3333333333333333,1
3190,0.4452800000000001,0.5401399999999998,0.49578,1.222713333333333,73.66666666666667,60.47432000000001,106.93142666666668,2.167813333333334,0.4267400000000001,0.6,0.5093466666666667,64.05833333333334,52.57416666666667,-8.856013333333333,0.2,0
3191,0.4505933333333332,0.5347133333333332,0.4911933333333334,1.205253333333333,76.2,63.5,109.54391333333334,3.42862,0.4473533333333334,0.6,0.5105400000000001,73.79166666666667,61.0954,-1.4287199999999998,0.5333333333333333,0
3192,0.46738,0.5441933333333334,0.5134333333333333,1.20112,77.225,64.35416000000001,102.70031333333333,5.95474,0.42991999999999997,0.6,0.4976933333333333,62.88333333333333,51.52514666666666,-8.094826666666668,0.2,1
3193,0.4339133333333333,0.5161066666666667,0.4663999999999999,1.1554266666666666,66.425,55.35416,101.48353333333333,-8.903293333333334,0.4111133333333333,0.2,0.5127133333333334,64.25,53.54168000000001,-5.002179999999999,0.4666666666666667,1
3194,0.4329200000000001,0.5213733333333334,0.48194,1.164233333333333,75.1,62.20596000000001,103.94265333333333,4.129113333333333,0.4166,0.7333333333333333,0.5281666666666667,67.70833333333333,56.4236,-9.081233333333332,0.13333333333333333,1
3195,0.4477200000000001,0.5340600000000001,0.4972,1.1969266666666667,73.60833333333333,61.34028000000001,105.25795333333332,0.3789266666666661,0.42580666666666667,0.4,0.5374266666666666,77.4,63.69780666666667,8.602633333333333,0.8,0
3196,0.4836733333333333,0.5783200000000001,0.5470933333333332,1.2848133333333331,97.19166666666666,80.55804666666667,115.29865333333332,14.289086666666668,0.4700866666666667,0.8,0.5384399999999999,76.31666666666666,62.78223333333334,1.82084,0.5333333333333333,1
3197,0.4596466666666668,0.5635933333333334,0.5303066666666667,1.2635600000000002,79.04166666666667,65.86806,108.84054666666668,3.4298933333333337,0.4288333333333333,0.6666666666666666,0.5243466666666667,76.34166666666667,62.36736,-2.256526666666667,0.4,1
3198,0.4182133333333333,0.4889866666666667,0.44495333333333337,1.1112333333333335,70.93333333333334,58.82349333333333,99.79247999999998,4.496733333333333,0.41556666666666653,0.7333333333333333,0.5465333333333333,74.95833333333333,61.19300666666666,-0.40475333333333297,0.4666666666666667,1
3199,0.4271933333333333,0.5254733333333333,0.4858133333333334,1.16638,72.48333333333333,60.40278666666666,104.82918,0.5217933333333334,0.4130533333333333,0.4666666666666667,0.5498666666666666,77.725,64.10392666666667,1.317966666666667,0.6,1
3200,0.4463666666666665,0.5352666666666667,0.4783866666666666,1.2298,66.91666666666667,55.38652,102.59225999999998,-6.139733333333334,0.41381333333333337,0.26666666666666666,0.5416266666666666,76.44166666666666,63.29848000000001,0.33635999999999994,0.4666666666666667,0
3201,0.45748,0.5546466666666667,0.52184,1.246206666666667,77.73333333333333,64.77777333333333,113.04966666666664,6.0590866666666665,0.4522666666666666,0.7333333333333333,0.5602933333333333,85.49166666666666,71.24305333333334,8.550520000000002,0.6666666666666666,1
3202,0.4386266666666669,0.5293666666666667,0.4909533333333334,1.1803733333333333,76.96666666666667,64.13887333333334,105.36817999999998,4.485839999999999,0.4221933333333333,0.7333333333333333,0.5165533333333333,66.19166666666666,55.15973333333333,-2.4471266666666667,0.4666666666666667,1
3203,0.4609333333333333,0.5391133333333333,0.5065,1.19296,75.28333333333333,62.0692,105.50591333333334,-1.1023,0.4396133333333333,0.5333333333333333,0.52962,71.3,59.41666666666666,-1.3329866666666668,0.3333333333333333,1
3204,0.4308266666666666,0.5086200000000002,0.4731466666666666,1.1257133333333331,73.825,61.12317333333333,101.54100666666668,-1.1173133333333334,0.4165333333333333,0.5333333333333333,0.52976,76.86666666666666,64.05556,3.16252,0.6,0
3205,0.43628666666666666,0.5197733333333333,0.46902,1.1694399999999996,65.94166666666666,54.95138666666666,101.46175999999998,-8.699726666666667,0.4109,0.26666666666666666,0.5358599999999999,76.60833333333333,63.03808000000001,7.828653333333333,0.8,1
3206,0.45646,0.5629733333333334,0.5274066666666667,1.2681200000000001,79.30833333333334,66.09027999999999,108.84591999999999,4.831566666666668,0.4272333333333334,0.7333333333333333,0.5528000000000001,77.99166666666666,64.52266,6.7117200000000015,0.6666666666666666,1
3207,0.42754,0.5249466666666668,0.4836133333333334,1.1773866666666668,79.20833333333333,66.00696666666666,107.55775333333332,-0.7179266666666666,0.42678666666666665,0.4666666666666667,0.5060399999999999,69.90833333333333,57.83241333333334,-7.234206666666666,0.26666666666666666,1
3208,0.4382333333333333,0.5173000000000001,0.4852933333333335,1.14052,70.85,58.63285333333333,103.82759333333333,-3.5446266666666664,0.4225866666666667,0.4,0.4974866666666667,65.15833333333333,54.2986,-7.7383266666666675,0.3333333333333333,1
3209,0.4870266666666666,0.5854333333333334,0.5544466666666666,1.3029,88.09166666666668,73.40973333333334,113.99110666666664,11.801713333333335,0.4614,0.9333333333333332,0.5841000000000001,97.73333333333332,81.00943333333333,13.5295,0.8,1
3210,0.4483066666666666,0.5421199999999999,0.4990133333333334,1.2248866666666665,74.225,60.93960000000001,107.54289333333332,1.4831266666666671,0.4315533333333334,0.6,0.5547866666666667,85.16666666666667,70.97222000000002,8.379600000000002,0.6666666666666666,1
3211,0.4592066666666666,0.5350733333333333,0.4996733333333334,1.1946866666666665,68.66666666666667,57.22220666666667,102.49536666666668,-8.96926,0.42697333333333337,0.13333333333333333,0.4965066666666667,63.55833333333333,51.738459999999996,-8.710973333333332,0.13333333333333333,1
3212,0.4444933333333333,0.5287533333333333,0.48168,1.1910866666666666,69.75833333333334,57.45780666666666,102.43344666666668,-3.0011400000000004,0.41746000000000005,0.3333333333333333,0.5586466666666666,79.40833333333333,66.17360666666667,7.724773333333332,0.8,1
3213,0.4441533333333333,0.5186933333333333,0.4803066666666667,1.15688,66.04166666666667,54.22694666666667,102.28727333333332,-7.3113,0.4238266666666667,0.26666666666666666,0.50234,64.34166666666667,53.61806,-8.851486666666666,0.3333333333333333,1
3214,0.4486866666666666,0.5353533333333333,0.4909333333333334,1.2067133333333333,78.08333333333333,65.06945333333333,110.75378666666668,3.63932,0.4499533333333333,0.6666666666666666,0.51552,73.775,60.22846666666667,-3.658200000000001,0.3333333333333333,0
3215,0.4277199999999999,0.5049600000000001,0.4783333333333334,1.0971866666666663,64.65,53.875,99.1243,-7.981786666666667,0.4099,0.3333333333333333,0.5802999999999999,97.775,81.04415333333333,11.99848,0.7333333333333333,0
3216,0.4681666666666666,0.5421999999999999,0.5030066666666667,1.2216,72.175,58.87356,102.90434666666668,-2.0465866666666668,0.4348,0.4,0.5241733333333333,66.9,55.27568666666666,-6.462606666666668,0.3333333333333333,1
3217,0.45326000000000005,0.5418000000000001,0.5104666666666667,1.1992466666666668,77.29166666666667,64.00681333333334,107.57398,2.775106666666667,0.43946,0.5333333333333333,0.52652,73.475,61.22917333333333,1.6549599999999998,0.4666666666666667,1
3218,0.4756333333333333,0.5535933333333334,0.5232066666666667,1.22046,78.625,65.05044000000001,104.27807333333334,5.3714,0.4373,0.6,0.5228666666666667,71.825,59.85416,-2.5245466666666663,0.4666666666666667,1
3219,0.4461066666666666,0.5297933333333333,0.4951666666666667,1.1837133333333334,71.65,59.70833333333334,103.25264666666666,-1.5302666666666669,0.41926666666666657,0.3333333333333333,0.5223266666666666,64.74166666666666,53.57402,-7.909746666666666,0.2,1
3220,0.4104533333333333,0.49796,0.4627466666666666,1.1267,65.24166666666666,54.36804666666667,95.37694,-8.573066666666668,0.38064000000000003,0.26666666666666666,0.4951800000000001,72.175,59.85822,5.29394,0.8,1
3221,0.4323733333333333,0.5185466666666666,0.4632933333333333,1.1852466666666668,63.83333333333334,52.81708,100.75860666666668,-7.561326666666665,0.4056466666666667,0.2,0.5394800000000001,75.925,62.60392666666666,-1.0042866666666663,0.5333333333333333,1
3222,0.4538266666666666,0.5504733333333333,0.5055466666666667,1.2543666666666666,74.55833333333334,61.21738000000001,109.01010666666667,1.7549533333333334,0.4345933333333333,0.6,0.5277466666666667,77.40833333333333,64.50693333333334,4.771746666666667,0.7333333333333333,1
3223,0.4599733333333334,0.5683200000000002,0.5324399999999999,1.28302,80.45,67.04166666666667,108.7809,4.337666666666667,0.4269933333333335,0.7333333333333333,0.5278533333333333,73.65,60.96358000000001,-0.19321999999999992,0.4,0
3224,0.4672333333333333,0.5420133333333333,0.5066733333333333,1.20924,70.76666666666667,58.50313333333334,103.43496666666668,-8.358759999999998,0.4333133333333333,0.2,0.5276133333333334,76.75,62.70763333333333,0.4882266666666666,0.4,0
3225,0.4312333333333333,0.5268666666666666,0.4844200000000001,1.185533333333333,78.79166666666667,65.65974,107.41685999999996,0.1793933333333331,0.42758,0.5333333333333333,0.5213,65.54166666666667,54.61805333333334,-7.6066,0.3333333333333333,0
3226,0.41574,0.4888000000000001,0.4434866666666668,1.107546666666667,71.25833333333334,59.09433333333333,98.56037999999998,4.141446666666667,0.4087533333333333,0.7333333333333333,0.5265733333333332,70.65833333333333,58.20780666666667,-3.008493333333333,0.3333333333333333,0
3227,0.4636733333333333,0.5398,0.4932600000000001,1.2236399999999996,76.86666666666666,63.25335333333333,107.39771999999999,8.477860000000002,0.44876000000000005,0.8,0.5915733333333334,89.3,74.41668,12.128153333333335,0.9333333333333332,1
3228,0.4613733333333333,0.5610466666666666,0.5267733333333333,1.2691133333333335,79.98333333333333,66.65277333333333,114.39188,8.682220000000001,0.45592,0.8,0.49562,64.61666666666666,52.196526666666664,-8.828406666666668,0.13333333333333333,1
3229,0.44038,0.5189400000000001,0.4839999999999999,1.148453333333333,75.04166666666667,62.13706000000001,103.02686,0.3892400000000001,0.4233,0.5333333333333333,0.5550133333333332,83.44166666666666,69.53472000000001,5.44648,0.6,1
3230,0.4431,0.5254,0.4808133333333334,1.1812066666666667,70.325,57.93003333333333,102.54246666666668,-1.93582,0.4199,0.4,0.5181733333333334,76.79166666666667,63.99304666666667,4.4857466666666665,0.7333333333333333,0
3231,0.4093866666666666,0.4986466666666667,0.4617866666666667,1.1305666666666667,65.83333333333333,54.86110666666666,95.25974666666669,-6.725340000000001,0.3787533333333333,0.3333333333333333,0.5789533333333333,96.46666666666668,79.95387333333333,11.760926666666668,0.7333333333333333,0
3232,0.4703,0.5454133333333332,0.5064,1.23088,74.35833333333333,60.69300666666666,104.86438666666668,2.894366666666667,0.4420333333333333,0.4666666666666667,0.5459466666666668,72.2,59.69758,-7.254320000000001,0.2,1
3233,0.42212666666666665,0.50074,0.4620133333333334,1.1230066666666667,69.50833333333334,57.499080000000006,100.54839333333334,-8.131353333333333,0.4133199999999999,0.2,0.5327266666666667,79.2,65.60234,3.2991466666666667,0.6,0
3234,0.4804866666666666,0.5592199999999999,0.5304866666666667,1.2330666666666668,79.2,65.52960666666667,104.89308,5.998626666666667,0.4409400000000001,0.6666666666666666,0.5208933333333333,66.05833333333334,54.57429333333334,-8.579586666666668,0.3333333333333333,1
3235,0.44596,0.5288133333333334,0.4791866666666666,1.1943333333333337,66.925,55.77083333333334,103.5192,-5.758173333333334,0.42041333333333336,0.4,0.5859666666666666,85.625,71.35418,9.470006666666666,0.8666666666666667,0
3236,0.44304,0.5240733333333333,0.4827199999999999,1.1752866666666664,75.40833333333333,62.84028666666666,108.14682666666666,0.16083999999999934,0.4431333333333333,0.6,0.5296533333333333,71.375,59.47916666666666,-2.1264600000000007,0.3333333333333333,0
3237,0.4511000000000001,0.5391666666666667,0.5081066666666667,1.1922,77.85,64.02922,107.68978666666666,4.795826666666667,0.4390999999999999,0.6,0.5508133333333334,80.95833333333333,67.46527333333333,2.492973333333333,0.5333333333333333,0
3238,0.4391466666666667,0.5133199999999999,0.4742266666666667,1.1472733333333334,65.53333333333333,54.61111999999999,99.03312,-3.7396800000000003,0.4120266666666667,0.4,0.5041533333333335,65.29166666666667,54.40972666666666,-8.056053333333335,0.3333333333333333,1
3239,0.41442666666666667,0.4875266666666666,0.44308,1.1069733333333331,70.56666666666666,58.51794666666667,98.13372,3.4113133333333336,0.4067733333333333,0.6666666666666666,0.5291066666666666,77.44166666666666,64.53474,-0.9761733333333328,0.4666666666666667,0
3240,0.4528666666666666,0.5314800000000001,0.5012066666666668,1.1707066666666663,74.04166666666667,61.03448,104.18414,-1.2768533333333332,0.4335266666666666,0.4666666666666667,0.5580933333333334,78.71666666666667,65.59722666666667,1.9174,0.6666666666666666,0
3241,0.4404533333333333,0.5347000000000001,0.4883666666666666,1.1996933333333333,77.85833333333333,63.63124666666667,108.48670666666666,1.6950866666666669,0.43362,0.4666666666666667,0.5189466666666667,62.39166666666666,51.61568666666667,-8.763106666666665,0.2,1
3242,0.41856,0.49583999999999995,0.4543800000000001,1.1129933333333333,66.38333333333334,53.66875333333334,98.76518,-8.106673333333335,0.40506,0.13333333333333333,0.49842,68.3,56.49213333333334,-9.514106666666663,0.13333333333333333,0
3243,0.4604933333333333,0.5362066666666667,0.4887266666666668,1.2145199999999998,77.275,63.59362666666666,106.92039333333334,9.742506666666667,0.44666666666666655,0.8666666666666667,0.52466,66.95833333333333,55.32429333333334,-8.869693333333334,0.3333333333333333,1
3244,0.47193999999999997,0.5452866666666668,0.5128800000000001,1.21106,71.625,59.21841333333334,104.24257333333334,-7.664806666666667,0.43860666666666653,0.2,0.5045866666666667,65.675,54.72916666666666,-7.544153333333335,0.3333333333333333,1
3245,0.4353733333333333,0.5311733333333333,0.4877666666666667,1.1950733333333334,77.13333333333334,64.27779333333334,107.95123999999998,0.9171066666666666,0.42868,0.4666666666666667,0.5166000000000001,76.76666666666667,63.97221333333334,4.302746666666667,0.7333333333333333,0
3246,0.44664,0.5450533333333333,0.49748,1.2476866666666666,73.55833333333334,60.38404666666667,107.66913333333336,2.313946666666667,0.42676,0.6666666666666666,0.5420733333333333,73.98333333333333,60.38050666666666,3.486,0.4666666666666667,1
3247,0.4722333333333333,0.5535533333333333,0.5213533333333333,1.2251333333333332,79.76666666666667,66.00183333333334,105.94102666666667,5.100486666666667,0.44118666666666667,0.6666666666666666,0.5146599999999999,61.9,51.20596000000001,-9.460679999999998,0.2,1
3248,0.43850666666666666,0.5207066666666667,0.4865133333333335,1.1517866666666663,71.75833333333334,59.79860666666666,104.93819333333334,-1.8535866666666665,0.42576,0.4666666666666667,0.5898866666666668,86.275,71.89584666666666,9.0346,0.8666666666666667,1
3249,0.4433333333333333,0.5239999999999999,0.4858333333333334,1.1674133333333332,76.03333333333333,63.36111999999999,108.36553333333332,0.4333066666666659,0.4441399999999999,0.6,0.5251333333333333,70.1,58.16313333333333,-2.3364466666666663,0.3333333333333333,0
3250,0.4585733333333333,0.5413,0.5042866666666665,1.2163266666666666,80.16666666666667,66.4079,108.30746666666666,3.6411133333333336,0.44548000000000004,0.6,0.5338466666666667,77.5,64.58333333333333,9.732400000000002,0.8666666666666667,1
3251,0.4697533333333333,0.57148,0.5377666666666665,1.29488,83.53333333333333,69.61110666666667,116.54971333333332,11.134900000000005,0.4636733333333333,0.8666666666666667,0.5245266666666666,67.575,56.31250666666666,-1.4922533333333334,0.4666666666666667,1
3252,0.4495933333333333,0.5411533333333334,0.5087133333333334,1.20086,76.975,63.70296,108.10248,3.297000000000001,0.4376933333333333,0.5333333333333333,0.5250933333333333,71.61666666666666,59.68056,-1.4623266666666668,0.4,1
3253,0.43346,0.5307733333333332,0.4911266666666666,1.1791066666666663,74.225,61.44274666666667,104.98793333333332,-0.1274933333333331,0.41630666666666666,0.4,0.4963866666666667,65.31666666666666,52.77986666666666,-10.015240000000002,0.06666666666666668,1
3254,0.46928000000000003,0.5512266666666666,0.51856,1.240433333333333,84.01666666666667,70.01388666666666,114.65027333333332,4.819946666666668,0.4758066666666666,0.6,0.5608733333333333,80.65,67.20833999999999,1.4895466666666664,0.6666666666666666,1
3255,0.4446466666666667,0.5244466666666667,0.47584,1.1853066666666667,67.61666666666666,56.34721999999999,103.73591333333334,-7.216193333333334,0.4247933333333334,0.3333333333333333,0.5707466666666666,95.0,78.73165333333333,11.332673333333334,0.7333333333333333,0
3256,0.4489400000000001,0.5426066666666667,0.4982533333333334,1.2143933333333334,78.46666666666667,64.13818666666667,109.03530666666666,2.4546800000000006,0.4386,0.4666666666666667,0.5783799999999999,86.175,71.8125,13.112333333333336,0.9333333333333332,1
3257,0.4733466666666667,0.5530066666666666,0.5212466666666666,1.2552066666666666,84.78333333333333,70.65277333333333,115.03149333333332,5.41018,0.4787266666666666,0.6,0.5151466666666668,77.375,64.47916000000001,4.582473333333334,0.7333333333333333,1
3258,0.4594866666666667,0.54246,0.5034866666666666,1.21754,80.65833333333333,66.81761999999999,108.5967,5.513506666666666,0.4476466666666667,0.6666666666666666,0.54192,76.30833333333334,63.1474,4.1255733333333335,0.6,1
3259,0.43148000000000003,0.5262533333333332,0.4839333333333334,1.1808333333333334,75.7,63.083346666666664,107.65548666666668,0.41828,0.42678,0.4666666666666667,0.5404466666666667,79.10833333333333,64.67290666666666,3.953213333333333,0.5333333333333333,1
3260,0.46328,0.5396666666666667,0.5033266666666666,1.200033333333333,69.43333333333334,57.39202666666666,102.82986666666667,-7.683253333333335,0.4295466666666667,0.2,0.5216333333333334,74.3,61.91667333333333,-1.3611600000000006,0.5333333333333333,1
3261,0.4113999999999999,0.5016266666666666,0.4655,1.1314533333333334,65.94166666666666,54.95138666666666,94.95855999999999,-5.935333333333333,0.37616,0.3333333333333333,0.5386733333333333,71.61666666666666,59.42702,-1.301906666666667,0.4,0
3262,0.4806933333333333,0.58194,0.5472600000000001,1.2970866666666665,84.65833333333333,70.54862666666666,112.00946,7.913793333333333,0.4505333333333333,0.8,0.5449066666666667,73.175,60.06460000000001,1.3392533333333332,0.6666666666666666,0
3263,0.4221666666666667,0.50166,0.4689733333333333,1.1001666666666667,65.25833333333334,54.38194,100.60226666666668,-7.263466666666668,0.4113866666666668,0.3333333333333333,0.5200733333333333,65.74166666666666,54.78472666666666,-4.023693333333333,0.4,0
3264,0.4310733333333333,0.5132533333333333,0.4595533333333334,1.1800666666666664,60.975,50.43512666666667,98.66447999999995,-11.41298,0.4003733333333334,0.13333333333333333,0.5144266666666667,70.83333333333333,59.02777333333333,-2.369266666666667,0.4666666666666667,1
3265,0.4623866666666666,0.5364266666666666,0.4986666666666666,1.2074133333333334,73.79166666666667,60.220780000000005,103.95622000000002,2.90192,0.43563999999999997,0.4,0.5745666666666668,85.05833333333334,70.88194666666666,11.547780000000005,0.8666666666666667,0
3266,0.4434733333333334,0.5368066666666667,0.5039600000000001,1.1902066666666669,74.925,61.99462000000001,106.74040666666664,2.570160000000001,0.43068,0.5333333333333333,0.5538933333333333,78.96666666666667,65.80556,-0.5137400000000002,0.6,1
3267,0.4700666666666666,0.55174,0.5167733333333333,1.2305199999999998,80.05,66.23794000000001,106.3798,4.6266,0.44256,0.6666666666666666,0.4990533333333333,68.26666666666667,56.464360000000006,-9.239746666666663,0.13333333333333333,1
3268,0.4407200000000001,0.5212266666666666,0.49186,1.157113333333333,72.01666666666667,60.01389333333334,105.44403999999999,-0.8019333333333336,0.429,0.4,0.5283466666666665,74.975,62.06774666666667,0.2302600000000002,0.4,1
3269,0.4733933333333333,0.5653,0.53428,1.2540466666666668,94.75,78.52332,112.51290666666668,10.412233333333337,0.46066,0.7333333333333333,0.5252666666666667,78.88333333333334,65.73610666666667,4.8871400000000005,0.7333333333333333,1
3270,0.41566000000000003,0.49062,0.4508600000000001,1.0977533333333334,64.21666666666667,51.8632,98.6549,-10.372993333333335,0.4047533333333334,0.06666666666666668,0.5235133333333332,65.85,54.40068,-9.168153333333333,0.3333333333333333,0
