,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
11496,95.6,0.4271999999999999,0.7802,0.3068,21.0,43.4,98.0,0.4668,0.7170000000000001,0.4304,24.2,40.0,0
11497,98.2,0.4934,0.7054,0.4548,25.6,34.8,91.6,0.4294,0.7455999999999999,0.371,18.6,38.8,1
11498,93.4,0.4462,0.7148000000000001,0.3518,20.6,41.2,82.2,0.4024000000000001,0.6921999999999999,0.2744,17.2,36.4,1
11499,84.6,0.3926,0.792,0.2734,17.6,40.6,110.0,0.4824,0.7375999999999999,0.3018,24.4,48.0,1
11500,95.8,0.4228,0.7442,0.2924,21.0,45.2,86.8,0.397,0.7794000000000001,0.2852,19.4,42.2,1
11501,93.8,0.4402,0.8408000000000001,0.3706,16.6,44.2,92.2,0.4390000000000001,0.7630000000000001,0.3564,21.2,39.6,1
11502,90.8,0.4642000000000001,0.6643999999999999,0.34440000000000004,19.2,38.4,91.8,0.4766,0.7909999999999999,0.3862,21.6,39.2,0
11503,95.2,0.4252,0.7906000000000001,0.3786,20.2,41.8,100.4,0.4764000000000001,0.7150000000000001,0.4462,23.6,41.2,0
11504,90.2,0.4544,0.6689999999999999,0.3998,23.8,43.8,99.6,0.4628,0.7094,0.2932,21.4,44.2,1
11505,81.2,0.4096,0.5574000000000001,0.3478,17.0,42.0,88.2,0.4388,0.7376,0.2368,19.6,41.8,1
11506,90.4,0.4752,0.7984000000000001,0.3742,22.2,37.8,92.4,0.4276000000000001,0.7946000000000001,0.3344,20.2,41.4,1
11507,92.6,0.4452,0.7242,0.3874,22.0,37.0,88.2,0.419,0.7906000000000001,0.2946,19.2,41.6,1
11508,104.4,0.4718,0.6708000000000001,0.3782,23.4,46.2,100.8,0.4886,0.7492000000000001,0.34040000000000004,18.6,45.2,0
11509,90.6,0.4764000000000001,0.7236,0.3216,19.2,35.2,87.8,0.4046,0.7373999999999999,0.354,20.0,42.4,0
11510,101.0,0.452,0.7893999999999999,0.3318,19.4,45.4,95.4,0.4508,0.8168,0.3322,17.4,42.8,0
11511,94.2,0.4574000000000001,0.6904000000000001,0.4502,24.0,40.6,102.8,0.4498,0.7484,0.325,21.4,46.0,1
11512,97.8,0.4486,0.773,0.31520000000000004,22.0,48.2,79.4,0.3784,0.7240000000000001,0.2474,17.2,36.4,1
11513,100.8,0.4480000000000001,0.7438,0.3222,18.2,43.8,102.6,0.4826,0.6452,0.425,23.6,40.2,0
11514,100.0,0.4538,0.8427999999999999,0.384,23.0,42.0,99.6,0.4804000000000001,0.8420000000000002,0.3172,19.8,36.4,1
11515,96.8,0.4720000000000001,0.7412000000000001,0.4214000000000001,26.2,37.2,100.2,0.43799999999999994,0.7434000000000001,0.31020000000000003,17.4,41.6,1
11516,103.4,0.482,0.6768,0.3942,22.0,41.4,107.8,0.4712,0.7524,0.2674,23.6,47.2,0
11517,92.0,0.4280000000000001,0.7772,0.3984,19.6,40.2,100.0,0.4654,0.8288,0.3416,22.8,46.2,1
11518,93.2,0.4402,0.6824000000000001,0.4404,21.4,42.8,90.8,0.479,0.7038,0.3342,21.6,33.8,1
11519,95.6,0.4520000000000001,0.7614000000000001,0.3258,21.2,41.2,94.0,0.4346000000000001,0.6992,0.302,19.2,43.0,0
11520,96.2,0.4682,0.7342000000000001,0.4324,21.6,42.0,86.4,0.3846,0.8042,0.3426,17.6,42.0,0
11521,85.4,0.4130000000000001,0.6994,0.3136,19.8,40.0,92.2,0.4438,0.7524,0.3412,21.8,43.2,1
11522,89.2,0.446,0.7064,0.3976,23.0,43.2,100.6,0.4822,0.8316000000000001,0.3516,21.4,39.0,0
11523,82.6,0.4084,0.5744,0.3532000000000001,16.2,41.4,90.0,0.4576,0.6664,0.3568,21.0,39.6,1
11524,93.4,0.4452,0.7108,0.3834,21.8,39.4,102.4,0.4442,0.7852,0.2836,18.2,47.6,0
11525,99.6,0.4504,0.7450000000000001,0.34019999999999995,21.0,46.4,94.4,0.4352,0.7288,0.374,20.0,39.0,1
11526,93.0,0.4946,0.765,0.4434,24.0,37.8,93.8,0.4498,0.7466,0.3022,20.0,38.0,1
11527,103.0,0.4868,0.7612,0.3434,19.4,45.2,88.8,0.4054,0.7776000000000001,0.35700000000000004,17.8,44.0,1
11528,103.0,0.4618,0.7158,0.35640000000000005,22.0,46.6,100.6,0.4617999999999999,0.7698,0.371,19.6,43.4,0
11529,106.4,0.4944,0.7842,0.3316000000000001,23.4,43.8,98.6,0.4804000000000001,0.7512000000000001,0.3842,22.0,42.2,0
11530,87.8,0.4166,0.7958,0.2866,19.0,39.2,102.6,0.462,0.8257999999999999,0.4122,24.0,40.4,1
11531,91.6,0.4256,0.7587999999999999,0.3338,19.8,40.4,103.4,0.4888,0.6315999999999999,0.3838,22.8,38.6,0
11532,92.2,0.4646,0.6961999999999999,0.4444,22.4,40.2,87.0,0.4364,0.6914,0.4095999999999999,22.4,43.4,0
11533,101.2,0.4518,0.7864,0.36700000000000005,21.0,44.2,86.4,0.4174,0.597,0.3636,16.8,41.2,0
11534,95.4,0.4506,0.7779999999999999,0.3122,20.2,36.6,95.0,0.4434,0.7120000000000001,0.3898,23.4,38.6,1
11535,91.8,0.4310000000000001,0.6926,0.35960000000000003,20.4,44.4,102.4,0.464,0.765,0.3768,21.6,45.8,1
11536,85.2,0.4188,0.8006,0.25620000000000004,18.0,39.8,88.8,0.4748,0.6634,0.3806,21.8,35.0,1
11537,97.6,0.4464,0.8244,0.35079999999999995,20.8,40.0,97.0,0.4600000000000001,0.7012,0.3558,19.8,42.2,0
11538,90.8,0.4296,0.7046,0.387,18.8,42.0,103.4,0.4762000000000001,0.7759999999999999,0.33819999999999995,18.0,42.0,1
11539,99.2,0.4426,0.763,0.3158,19.0,40.6,98.0,0.4914,0.7377999999999999,0.4014,21.4,43.0,1
11540,91.4,0.422,0.7043999999999999,0.3536,19.4,38.8,77.4,0.3776,0.6908000000000001,0.215,18.0,37.6,1
11541,92.0,0.4346,0.7744000000000001,0.39399999999999996,18.8,41.0,102.4,0.4732,0.7342000000000001,0.401,27.2,37.6,1
11542,99.0,0.4702,0.7622000000000001,0.3406,24.2,44.6,99.8,0.4726,0.7807999999999999,0.3442,21.6,42.2,1
11543,103.0,0.4436,0.7968,0.2854,19.0,47.2,99.6,0.4562000000000001,0.795,0.342,20.0,45.8,1
11544,100.2,0.4818,0.7656000000000001,0.408,20.4,43.2,84.4,0.4138,0.6774000000000001,0.28840000000000005,20.8,43.8,1
11545,93.0,0.483,0.7802,0.4482,23.6,38.4,89.4,0.419,0.7764000000000001,0.35200000000000004,18.0,43.4,1
11546,88.8,0.4466,0.6622,0.4184,23.6,41.4,96.2,0.4718,0.7544000000000001,0.35860000000000003,19.8,44.2,1
11547,92.6,0.4278000000000001,0.743,0.3866,20.8,38.0,86.0,0.4218,0.6774,0.2694,20.0,42.8,1
11548,93.6,0.4356,0.7288,0.3882,21.6,39.4,98.2,0.4754,0.7300000000000001,0.3904,22.4,42.8,0
11549,90.0,0.4194,0.6298,0.3784,18.0,42.6,105.2,0.5,0.5613999999999999,0.3976000000000001,24.4,41.8,0
11550,93.0,0.4633999999999999,0.6895999999999999,0.4404,23.0,42.8,96.2,0.4276,0.7459999999999999,0.3830000000000001,20.0,40.0,0
11551,88.6,0.4058,0.7689999999999999,0.3282,16.4,42.2,96.4,0.4310000000000001,0.6908,0.4038000000000001,19.6,44.2,0
11552,87.6,0.468,0.7550000000000001,0.3758,21.6,34.0,97.0,0.4424,0.8018000000000001,0.4072,18.4,44.8,0
11553,100.0,0.4698,0.8141999999999999,0.3304000000000001,21.4,41.4,97.2,0.4576,0.8055999999999999,0.3154,20.4,42.2,0
11554,103.8,0.4952,0.7588000000000001,0.35540000000000005,25.2,44.2,102.4,0.4636,0.7277999999999999,0.3278,17.4,44.4,0
11555,97.4,0.4684,0.7978,0.257,20.2,38.4,98.2,0.4394,0.7394000000000001,0.299,20.0,44.0,1
11556,105.6,0.4598,0.7938,0.4394,27.4,37.0,100.6,0.4587999999999999,0.7276,0.33540000000000003,16.2,45.6,0
11557,105.6,0.446,0.8263999999999999,0.30100000000000005,19.6,47.6,98.4,0.45,0.8004,0.3838,18.0,46.0,1
11558,95.6,0.4412,0.7946000000000001,0.309,19.4,39.2,98.8,0.4586,0.7758,0.419,21.6,39.8,0
11559,99.4,0.479,0.7591999999999999,0.4346,20.0,42.4,91.8,0.4234000000000001,0.7316,0.3218,20.2,44.8,1
11560,93.8,0.49,0.7898,0.4324,25.0,38.4,80.2,0.3938,0.6942000000000002,0.2876,18.4,39.6,1
11561,100.0,0.45,0.7737999999999999,0.3928,21.2,44.8,96.6,0.4376,0.7280000000000001,0.2576,20.4,43.0,1
11562,88.8,0.3987999999999999,0.6914,0.3266,20.4,43.6,96.6,0.4374,0.787,0.34639999999999993,20.2,40.0,0
11563,88.8,0.443,0.6582000000000001,0.3926,23.6,39.0,94.2,0.4412,0.7190000000000001,0.3954,18.0,43.0,0
11564,94.4,0.4202,0.7370000000000001,0.34419999999999995,18.4,39.8,100.4,0.4878,0.7802,0.2828,20.6,38.0,0
11565,90.8,0.4076000000000001,0.7484,0.3322,20.0,44.4,104.8,0.4972,0.6066,0.38799999999999996,24.6,42.0,1
11566,93.4,0.4156,0.6778000000000001,0.3648,19.2,43.4,101.4,0.4898000000000001,0.7862,0.4302,20.0,42.2,1
11567,89.6,0.4444000000000001,0.725,0.3654,21.0,40.0,99.6,0.442,0.792,0.3558,20.0,43.6,1
11568,90.8,0.4064,0.7804,0.32320000000000004,17.4,42.8,102.6,0.45,0.8158000000000001,0.31060000000000004,20.0,47.0,1
11569,91.6,0.478,0.7587999999999999,0.3824,21.8,36.4,101.2,0.5002000000000001,0.7524,0.4558,25.2,41.2,0
11570,97.0,0.4582,0.7794,0.29100000000000004,19.8,42.4,96.8,0.4497999999999999,0.7620000000000001,0.35340000000000005,20.8,44.8,0
11571,103.4,0.4852,0.7442,0.33540000000000003,24.2,40.4,97.6,0.4452,0.8093999999999999,0.354,20.8,40.8,0
11572,96.4,0.4436,0.7492000000000001,0.3598,22.2,39.0,88.2,0.4388,0.7954000000000001,0.2416,18.2,39.4,0
11573,96.6,0.433,0.7479999999999999,0.361,19.0,47.8,104.4,0.4662,0.7876,0.33819999999999995,18.0,45.0,1
11574,100.4,0.4668,0.8058,0.3768,23.0,42.2,96.6,0.4562000000000001,0.7852,0.3674,21.2,41.8,0
11575,96.6,0.4622,0.7794000000000001,0.29940000000000005,20.8,41.6,108.6,0.466,0.8448,0.4152,26.4,38.2,0
11576,95.2,0.4868,0.8470000000000001,0.3762,27.0,39.2,96.4,0.468,0.775,0.3538,19.8,46.4,0
11577,93.2,0.407,0.7144,0.3616,21.6,44.2,94.0,0.4638,0.8996000000000001,0.368,26.4,42.6,1
11578,92.0,0.4497999999999999,0.6802000000000001,0.4391999999999999,23.8,40.6,100.8,0.4666,0.659,0.32399999999999995,23.0,43.0,0
11579,95.4,0.4314,0.7256000000000001,0.325,16.4,39.4,97.4,0.4744,0.7653999999999999,0.4168,19.4,42.0,0
11580,82.6,0.4068,0.7208,0.28419999999999995,19.4,39.0,99.6,0.5014000000000001,0.7310000000000001,0.4458,26.6,43.0,0
11581,100.0,0.4334000000000001,0.7296,0.3822,21.8,42.0,90.2,0.4478000000000001,0.7574,0.3468,21.4,40.6,0
11582,93.0,0.423,0.7322000000000001,0.3638,22.4,44.2,97.0,0.4262,0.7714000000000001,0.3248,20.0,41.2,0
11583,99.2,0.4592,0.7778,0.2328,19.2,40.4,92.8,0.446,0.7684,0.28300000000000003,18.6,49.2,1
11584,87.8,0.40399999999999997,0.7670000000000001,0.29600000000000004,17.4,45.0,95.8,0.4258,0.7868,0.3544,18.4,41.6,1
11585,86.0,0.446,0.7605999999999999,0.3874,21.6,39.2,104.8,0.4872,0.7632,0.3632,24.8,38.8,0
11586,94.6,0.4122,0.7826000000000001,0.2822,19.6,48.4,97.6,0.4596,0.7898000000000002,0.3776,23.8,43.0,0
11587,97.8,0.4562,0.7738000000000002,0.2876,22.0,41.4,105.6,0.481,0.7959999999999999,0.366,17.2,42.0,0
11588,91.6,0.4684,0.7564,0.2638,19.6,39.2,95.0,0.4336,0.7614000000000001,0.35100000000000003,21.4,39.4,1
11589,99.8,0.4284,0.7468,0.35600000000000004,19.0,46.4,94.2,0.4562000000000001,0.7666000000000001,0.3634,23.6,41.4,0
11590,98.6,0.4192,0.7966,0.3044,19.2,43.4,95.6,0.4274,0.6900000000000001,0.3706,21.0,45.0,0
11591,94.0,0.4358,0.8042,0.35960000000000003,22.6,41.8,101.2,0.4802000000000001,0.7532,0.31020000000000003,24.4,36.8,1
11592,94.2,0.4184,0.8054,0.2992,20.4,47.6,97.2,0.4472,0.7585999999999999,0.2304,18.4,41.2,0
11593,93.6,0.4212,0.8026,0.334,20.6,36.8,97.6,0.4492,0.7605999999999999,0.3786,18.0,43.4,0
11594,97.4,0.4302,0.7020000000000001,0.3756,23.6,46.0,87.8,0.4362,0.6632000000000001,0.4198,22.4,40.0,0
11595,92.4,0.4124,0.7743999999999999,0.336,17.4,42.2,94.4,0.4424,0.7368,0.26020000000000004,20.8,41.2,0
11596,75.6,0.3786,0.7404,0.2364,16.6,39.4,95.0,0.4476,0.6358,0.2996,22.2,42.2,0
11597,88.8,0.449,0.8774000000000001,0.32799999999999996,24.0,40.2,102.2,0.5016,0.7034,0.4434,26.6,46.2,1
11598,97.6,0.4266,0.7756000000000001,0.3284,23.6,44.8,88.6,0.4104,0.7518,0.2406,16.0,49.4,0
11599,88.0,0.433,0.7103999999999999,0.3396,21.8,41.2,99.2,0.48,0.7814,0.3934,19.0,42.8,0
11600,108.6,0.4756,0.8141999999999999,0.4334,24.8,39.6,97.6,0.4626,0.7647999999999999,0.3856000000000001,22.8,41.8,1
11601,88.2,0.4008,0.7974,0.261,16.8,42.6,94.2,0.4574,0.7524000000000001,0.2996,23.2,40.8,0
11602,96.2,0.48700000000000004,0.7564,0.2772,22.0,41.6,92.6,0.4164,0.6914,0.25860000000000005,15.4,39.0,0
11603,111.2,0.4954000000000001,0.7894,0.4752000000000001,24.4,39.0,97.6,0.4742,0.7979999999999999,0.3908,25.0,41.2,1
11604,96.2,0.4572,0.765,0.3806,23.6,44.4,99.0,0.461,0.7274,0.3204,23.2,46.2,1
11605,82.6,0.4302,0.7318,0.3124,19.2,40.0,93.6,0.4673999999999999,0.7378,0.3266,23.6,40.0,1
11606,101.4,0.4328,0.845,0.35100000000000003,22.4,45.0,100.8,0.4678,0.8392000000000002,0.3538,18.8,43.8,0
11607,95.0,0.4288,0.6846,0.3824,21.6,44.6,92.2,0.4186000000000001,0.8135999999999999,0.27480000000000004,19.2,47.4,1
11608,78.2,0.3792,0.7554000000000001,0.2062,16.6,39.0,91.8,0.4457999999999999,0.6738000000000001,0.4222,23.0,40.4,0
11609,94.8,0.4310000000000001,0.7809999999999999,0.3912,22.0,40.4,99.4,0.4574,0.7054,0.264,18.6,41.4,0
11610,94.6,0.4338,0.7789999999999999,0.3128,16.8,38.8,104.6,0.4816,0.8366,0.3872,19.6,46.2,0
11611,92.4,0.4546,0.7886000000000001,0.2398,21.8,43.8,98.4,0.462,0.7598,0.3644,20.0,44.4,0
11612,105.6,0.4798,0.8072000000000001,0.3236,16.8,44.2,90.4,0.46,0.7369999999999999,0.31720000000000004,22.0,39.0,1
11613,87.0,0.40299999999999997,0.794,0.2394,16.4,43.2,97.2,0.4576,0.7101999999999999,0.408,23.8,41.4,1
11614,99.2,0.4532,0.7135999999999999,0.2756,19.6,41.0,97.8,0.4868,0.8141999999999999,0.3398,26.6,40.2,1
11615,101.6,0.4634,0.8342,0.2958,22.0,37.6,94.4,0.4342,0.7188000000000001,0.28600000000000003,17.4,41.0,0
11616,88.8,0.402,0.7718,0.266,16.0,48.2,90.0,0.4228000000000001,0.7484,0.3544,22.4,41.6,1
11617,99.4,0.4734,0.7002,0.4034,26.2,47.2,97.6,0.4092,0.7522,0.3734000000000001,19.0,46.4,1
11618,97.6,0.4508,0.6617999999999998,0.306,19.2,38.6,97.8,0.4158,0.738,0.3882000000000001,19.0,44.6,1
11619,94.4,0.4464,0.7582,0.39,23.0,40.8,99.6,0.457,0.7353999999999999,0.408,21.4,44.8,0
11620,98.4,0.433,0.6916000000000001,0.3904000000000001,21.4,44.6,91.8,0.4326,0.7070000000000001,0.4,22.2,41.0,1
11621,89.6,0.466,0.8638,0.27420000000000005,24.6,41.0,93.8,0.4634,0.7322,0.22880000000000006,22.4,43.0,0
11622,95.4,0.4305999999999999,0.6984,0.3406,24.0,45.0,96.4,0.4524,0.7497999999999999,0.30300000000000005,17.4,36.2,1
11623,90.4,0.4132000000000001,0.8042,0.2972,18.6,36.4,89.6,0.4252,0.8027999999999998,0.3078,16.8,42.8,0
11624,95.6,0.4488,0.7196,0.4280000000000001,21.8,41.0,108.6,0.4952,0.8152000000000001,0.3284,18.0,45.4,1
11625,96.0,0.4418,0.7847999999999999,0.2988000000000001,21.2,45.6,103.0,0.4792,0.7622000000000001,0.31399999999999995,18.2,43.2,1
11626,90.0,0.4109999999999999,0.7756000000000001,0.272,17.8,47.8,82.4,0.3964,0.7442,0.2664,17.4,38.6,1
11627,98.0,0.4614,0.7386,0.3722,23.8,43.2,101.6,0.4672,0.6772,0.2874,20.0,42.2,1
11628,96.4,0.4496000000000001,0.8218,0.3232,25.8,40.4,88.2,0.4052000000000001,0.7436,0.3396,21.2,41.6,0
11629,107.8,0.4922,0.7834000000000001,0.4864000000000001,23.2,38.4,100.0,0.4506,0.8306000000000001,0.2656,21.2,35.6,0
11630,102.6,0.4318,0.8552,0.4126,23.6,44.2,83.6,0.4264,0.7176,0.292,20.4,39.8,0
11631,97.2,0.4470000000000001,0.8532,0.30660000000000004,21.2,36.0,95.0,0.4384,0.7588,0.31980000000000003,21.2,46.6,0
11632,101.0,0.4716,0.7348000000000001,0.4048,26.6,44.6,87.6,0.4558000000000001,0.8016,0.23760000000000006,22.2,38.6,1
11633,93.0,0.4318,0.7196,0.3084,15.6,37.6,92.0,0.4326,0.835,0.3016,20.6,35.6,1
11634,94.0,0.4758,0.728,0.3446000000000001,24.8,39.4,82.6,0.3978,0.6902,0.2494,17.8,37.2,0
11635,98.6,0.4466,0.6769999999999999,0.43700000000000006,21.4,45.0,99.4,0.4124,0.853,0.4004,22.2,44.4,1
11636,95.6,0.4682000000000001,0.75,0.2554,21.8,43.4,94.8,0.3968,0.7440000000000001,0.366,18.6,43.4,1
11637,96.8,0.4446000000000001,0.6910000000000001,0.3624,23.4,45.0,104.2,0.4888,0.8310000000000001,0.3936,19.2,46.0,0
11638,90.2,0.4236,0.7276,0.3724,22.2,42.8,100.8,0.4584,0.7688,0.3568,25.0,44.4,0
11639,93.8,0.4438000000000001,0.8013999999999999,0.32620000000000005,18.4,43.0,100.4,0.4514,0.6782,0.30460000000000004,20.2,42.6,1
11640,95.0,0.4474,0.7168,0.4116000000000001,21.6,41.2,93.2,0.4312,0.797,0.26480000000000004,18.8,47.2,0
11641,105.4,0.4914,0.8202000000000002,0.3346,18.0,42.6,104.8,0.5004,0.7488,0.4496000000000001,23.0,39.0,1
11642,89.8,0.4444,0.7332000000000001,0.3270000000000001,22.0,40.2,97.6,0.4606,0.7516,0.2928000000000001,18.6,42.2,1
11643,88.6,0.4126,0.6940000000000001,0.30300000000000005,17.6,50.2,94.8,0.461,0.7626000000000001,0.3218,24.8,39.0,1
11644,97.8,0.4562000000000001,0.7091999999999999,0.3002,20.4,40.6,84.6,0.42200000000000004,0.7040000000000001,0.3188000000000001,20.6,41.8,0
11645,92.2,0.4284,0.8026,0.31460000000000005,19.4,37.2,90.4,0.4216,0.7388,0.3848,21.8,41.2,1
11646,97.4,0.4694,0.8126,0.3284,19.8,40.0,99.0,0.46,0.7550000000000001,0.4246,21.0,40.4,1
11647,97.2,0.4394,0.7054,0.38,26.2,47.2,92.2,0.445,0.8562,0.3134,19.4,36.0,0
11648,91.4,0.4334,0.7128,0.3034,19.4,48.4,100.8,0.4808,0.7514,0.3878,21.8,43.2,0
11649,98.6,0.4538,0.7949999999999999,0.311,20.2,44.8,84.8,0.434,0.7682,0.2428,19.0,38.6,1
11650,93.4,0.4474,0.6826000000000001,0.2836,19.4,41.6,96.2,0.4372,0.7576,0.364,23.0,45.4,1
11651,108.6,0.4952,0.8597999999999999,0.4604,20.8,47.2,97.0,0.449,0.6804,0.418,20.6,45.6,1
11652,96.0,0.4456,0.6929999999999998,0.3638,23.2,43.4,99.6,0.4212,0.7742,0.3692,19.6,41.8,1
11653,94.2,0.4228,0.7496,0.3106,15.2,39.0,85.4,0.4076000000000001,0.6868000000000001,0.2794,19.0,39.6,1
11654,93.2,0.4404,0.8482,0.3304,19.4,38.8,95.4,0.3942,0.86,0.3616,21.8,43.4,0
11655,94.0,0.4364,0.7610000000000001,0.4246,20.4,38.6,92.8,0.4552,0.7084,0.3136,22.2,40.6,1
11656,99.4,0.4644,0.8236000000000001,0.2892,20.4,46.6,87.2,0.4092,0.7687999999999999,0.2866,21.4,41.4,1
11657,103.6,0.49200000000000005,0.7928,0.33340000000000003,18.0,44.8,101.8,0.4586,0.6634,0.3296,19.2,42.4,1
11658,96.8,0.4576000000000001,0.7759999999999999,0.3168,26.2,40.0,92.8,0.4346,0.6940000000000001,0.3356,18.2,49.6,1
11659,96.2,0.4262,0.6906000000000001,0.3762,23.8,47.4,86.4,0.4116000000000001,0.7426,0.3508,21.8,37.6,1
11660,91.2,0.3894,0.8572000000000001,0.3686,19.8,43.8,95.2,0.4375999999999999,0.6701999999999999,0.4188000000000001,20.8,43.2,0
11661,95.0,0.4416000000000001,0.7692,0.4298,18.8,37.4,98.6,0.4776,0.7926,0.3862,19.2,41.6,1
11662,94.8,0.4394,0.7628000000000001,0.35100000000000003,22.8,46.0,83.6,0.4444,0.7148000000000001,0.2546,19.0,37.6,1
11663,95.8,0.4546,0.6923999999999999,0.3188,20.4,41.4,91.8,0.4248,0.8203999999999999,0.32120000000000004,19.0,41.2,0
11664,105.2,0.4686,0.6856000000000001,0.30920000000000003,18.8,44.8,98.4,0.461,0.8263999999999999,0.2746,19.0,46.8,1
11665,92.4,0.4392,0.7454000000000001,0.3184,20.0,42.4,103.6,0.4746,0.7228,0.386,23.4,42.4,0
11666,97.6,0.4426,0.7848,0.3172,25.8,40.6,99.0,0.4594,0.7630000000000001,0.30560000000000004,19.0,41.6,1
11667,93.2,0.4452,0.6799999999999999,0.3556,19.8,47.6,92.8,0.4191999999999999,0.7926,0.34940000000000004,19.2,40.6,1
11668,97.8,0.4416000000000001,0.7834000000000001,0.413,20.2,38.4,95.8,0.4366,0.7534000000000001,0.344,21.0,49.8,1
11669,108.2,0.4936,0.8032,0.3198,19.4,45.6,84.0,0.4234,0.6990000000000001,0.3688,21.0,39.6,1
11670,92.4,0.4270000000000001,0.7569999999999999,0.4238,21.8,38.8,104.8,0.4790000000000001,0.7212,0.4146,23.2,39.4,1
11671,99.6,0.4866,0.7916000000000001,0.3924,19.2,40.8,90.0,0.4164,0.7984,0.2878,20.4,43.0,1
11672,105.4,0.4914,0.8343999999999999,0.4438000000000001,20.4,47.6,96.8,0.4156,0.772,0.34140000000000004,19.6,43.2,1
11673,97.4,0.4458,0.759,0.3106,16.8,40.4,89.2,0.4214000000000001,0.7554000000000001,0.4022,20.6,41.2,1
11674,94.8,0.4162,0.6858000000000001,0.3496,21.4,47.4,96.0,0.4206,0.7689999999999999,0.3422,18.0,44.0,1
11675,92.6,0.4056,0.7232000000000001,0.3554,19.4,47.6,93.6,0.4398000000000001,0.7498,0.4504,21.8,41.4,0
11676,92.4,0.47700000000000004,0.6756,0.2946000000000001,22.4,40.0,100.6,0.4332000000000001,0.7379999999999999,0.4064,19.0,44.4,1
11677,98.8,0.4688,0.7574,0.3176,18.0,41.8,101.6,0.4351999999999999,0.7726,0.3614,21.2,43.0,0
11678,87.2,0.4164,0.6682,0.3014,19.4,37.0,99.0,0.4394,0.7464000000000001,0.3114,16.0,43.0,0
11679,108.2,0.4890000000000001,0.8093999999999999,0.34140000000000004,20.0,46.0,83.4,0.4336,0.7158,0.253,18.8,39.6,1
11680,94.2,0.4394,0.7203999999999999,0.2928,21.0,42.2,84.4,0.4048,0.7156,0.3522,21.0,37.2,1
11681,95.2,0.4168,0.728,0.3762,23.0,47.0,90.4,0.387,0.8264000000000001,0.33220000000000005,18.0,42.8,1
11682,95.0,0.4536000000000001,0.7837999999999999,0.4176,18.6,35.2,85.4,0.4008,0.7949999999999999,0.3086,20.0,42.2,1
11683,99.0,0.4457999999999999,0.8286000000000001,0.2558,20.0,47.6,93.2,0.4332,0.7722,0.3164,18.2,42.8,1
11684,99.2,0.4436,0.7856000000000002,0.3438,24.0,40.8,97.4,0.4320000000000001,0.7974,0.3828,19.8,39.0,0
11685,93.2,0.4274,0.7688,0.3438,23.8,44.8,96.8,0.4618,0.6876,0.3898,21.8,48.2,0
11686,93.0,0.4172,0.7266000000000001,0.3486,18.0,49.4,103.2,0.4502,0.6894,0.2958,20.6,48.4,1
11687,94.0,0.4224,0.8051999999999999,0.35960000000000003,19.0,42.6,94.0,0.43799999999999994,0.6888,0.4106,20.0,44.4,0
11688,109.8,0.4800000000000001,0.8286,0.3648,19.6,44.8,97.2,0.4676,0.6638000000000001,0.3828,22.2,49.8,1
11689,100.4,0.4280000000000001,0.6908,0.2908000000000001,21.0,47.6,103.6,0.4502,0.7362,0.431,20.8,37.4,0
11690,83.4,0.406,0.6554,0.326,19.0,37.6,95.2,0.4603999999999999,0.5918000000000001,0.4202,22.4,45.0,1
11691,108.0,0.511,0.8406,0.4474,22.4,45.2,96.0,0.4518000000000001,0.7120000000000001,0.29500000000000004,21.0,44.8,1
11692,97.0,0.469,0.7772,0.4132,19.0,35.8,95.8,0.4942,0.6684,0.3278,23.2,41.0,1
11693,92.6,0.3954,0.701,0.35700000000000004,19.6,46.8,85.2,0.4321999999999999,0.748,0.2846,18.8,37.2,0
11694,101.4,0.4326,0.7634000000000001,0.3724,17.0,48.0,98.2,0.4342,0.8081999999999999,0.395,20.2,38.2,1
11695,100.2,0.4238000000000001,0.7816,0.3936,17.8,43.2,83.2,0.3944,0.784,0.242,18.2,42.2,0
11696,101.6,0.4304,0.8006,0.3026,20.6,43.2,96.8,0.4428,0.7914000000000001,0.2878,19.8,42.0,1
11697,89.4,0.3924,0.8161999999999999,0.28480000000000005,17.8,41.6,100.6,0.4728,0.7045999999999999,0.3158,17.8,41.2,1
11698,92.2,0.4188,0.7636,0.3272,24.0,47.6,92.2,0.4133999999999999,0.7386000000000001,0.3532,16.6,43.0,0
11699,95.2,0.4164,0.7414000000000001,0.3264,18.0,49.0,101.2,0.4438,0.8348000000000001,0.2986,21.2,47.2,0
11700,99.0,0.4484,0.7364,0.4086,25.4,48.4,94.2,0.4352,0.764,0.4358000000000001,21.6,45.2,1
11701,84.8,0.433,0.8150000000000001,0.3336,21.0,38.4,95.4,0.4058,0.7952,0.271,20.2,42.8,1
11702,93.6,0.429,0.7083999999999999,0.31899999999999995,18.8,43.4,89.6,0.3812,0.6978000000000001,0.33,18.4,45.8,1
11703,85.2,0.4096,0.8118000000000001,0.2524,18.0,43.2,110.8,0.4868,0.8188000000000001,0.36,19.6,44.6,0
11704,99.4,0.4494,0.7394000000000001,0.3184,18.4,41.2,90.2,0.4294,0.6072000000000001,0.344,20.8,45.2,0
11705,84.4,0.4166,0.6668,0.3566,20.0,37.6,95.6,0.4076000000000001,0.7998000000000001,0.3486,18.4,39.4,0
